,source,horse_id,original_elo,new_elo
15827,20170308_HV_3,HASTILY FEET(T259),1558,1489
15828,20170308_HV_3,LUCKY PROFIT(S335),1519,1474
15829,20170308_HV_3,MIDNITE PROMISE(S379),1479,1524
15830,20170308_HV_3,MUTUAL JOY(T282),1565,1623
15831,20170308_HV_3,SUM WIN DRAGON(S148),1606,1640
15832,20170308_HV_4,CASA MASTER(T160),1561,1593
15833,20170308_HV_4,EASTERN PROWESS(V295),1343,1344
15834,20170308_HV_4,EXCELLENCE(T314),1426,1520
15835,20170308_HV_4,GOBI STORM(A101),1479,1513
15836,20170308_HV_4,GREAT TREASURE(T380),1636,1604
15837,20170308_HV_4,MEGATRON(V119),1445,1473
15838,20170308_HV_4,ROBUST MOMENTUM(P422),1519,1464
15839,20170308_HV_4,ROCKET LET WIN(P330),1345,1297
15840,20170308_HV_4,SMART SALUTE(V117),1543,1515
15841,20170308_HV_4,SOUL ACHIEVER(S133),1436,1513
15842,20170308_HV_4,SPARKLING SWORD(P256),1661,1558
15843,20170308_HV_5,ARM RUNDA(V248),1555,1639
15844,20170308_HV_5,CONTRIBUTION(A146),1497,1548
15845,20170308_HV_5,COUR VALANT(P190),1695,1665
15846,20170308_HV_5,FOREVER ACCURATE(S301),1648,1548
15847,20170308_HV_5,HAPPY GAINS(V252),1302,1298
15848,20170308_HV_5,HIGH VOLATILITY(V081),1608,1662
15849,20170308_HV_5,HOT HOT PEPPER(V026),1668,1693
15850,20170308_HV_5,LEOWL(S295),1480,1470
15851,20170308_HV_5,MASTER VIKING(S385),1621,1560
15852,20170308_HV_5,SIGHT SEEING(S291),1522,1438
15853,20170308_HV_5,SKY TREASURE(V401),1399,1425
15854,20170308_HV_5,UNLEASHED DRAGON(V205),1440,1489
15855,20170308_HV_6,A BEAUTIFUL(T421),1649,1561
15856,20170308_HV_6,ALL MY GAIN(T018),1572,1666
15857,20170308_HV_6,APPLAUSE(A023),1447,1476
15858,20170308_HV_6,FANTASTIC FEELING(T273),1619,1621
15859,20170308_HV_6,GENEROUS HEART(V394),1624,1690
15860,20170308_HV_6,HAPPY BAO BEI(S172),1578,1496
15861,20170308_HV_6,HAPPY CHEERS(V297),1532,1524
15862,20170308_HV_6,I'M A WITNESS(T405),1693,1611
15863,20170308_HV_6,IRON BOY(V071),1646,1590
15864,20170308_HV_6,LAMAROSA(V093),1419,1502
15865,20170308_HV_6,OUR HERO(V278),1615,1634
15866,20170308_HV_6,VARA PEARL(S138),1729,1752
15867,20170308_HV_7,AMAZING GOLD(V408),1370,1417
15868,20170308_HV_7,ANDOYAS(T109),1669,1733
15869,20170308_HV_7,CLUB LIFE(P309),1624,1572
15870,20170308_HV_7,DR WIN WIN(A154),1419,1367
15871,20170308_HV_7,ENREACHING(V291),1564,1606
15872,20170308_HV_7,GIANT TURTLE(T391),1596,1517
15873,20170308_HV_7,HAPPY ROCKY(S147),1564,1638
15874,20170308_HV_7,INDUSTRIALIST WAY(S023),1543,1604
15875,20170308_HV_7,JOLLY GENE(T146),1625,1636
15876,20170308_HV_7,MASTER CERAMIBO(V113),1414,1394
15877,20170308_HV_7,PEARL WARM WARM(T183),1737,1672
15878,20170308_HV_7,THE SYLPH(T055),1701,1670
15879,20170308_HV_8,ENDEARING(V338),1469,1456
15880,20170308_HV_8,LOTUS BREEZE(T112),1679,1728
15881,20170308_HV_8,LUCKY DAY(S014),1607,1658
15882,20170308_HV_8,MARVEL TRIBE(S142),1474,1525
15883,20170308_HV_8,OPEN HOUSE(A197),1500,1466
15884,20170308_HV_8,OTOUTO(V074),1442,1406
15885,20170308_HV_8,PEACE N PROSPERITY(T210),1699,1664
15886,20170308_HV_8,SHARP HUNTER(P097),1741,1714
15887,20170308_HV_8,SILVER SPUN(V413),1441,1453
15888,20170308_HV_8,URBAN CHIC(V404),1525,1452
15889,20170308_HV_8,VICTORY MARVEL(T426),1825,1862
15890,20170308_HV_8,WHO'STHEDUDE(T312),1677,1695
15891,20170312_ST_1,ATOMIC BLAST(T203),1437,1523
15892,20170312_ST_1,CIRCUIT FORTUNE(P357),1305,1219
15893,20170312_ST_1,EQUITY DOCTRINE(T329),1284,1333
15894,20170312_ST_1,FIVE STARS AGENT(V001),1512,1559
15895,20170312_ST_1,ISLAND FLYER(S423),1387,1311
15896,20170312_ST_1,JIMSON THE FAMOUS(T253),1526,1459
15897,20170312_ST_1,LUCKY SEBRING(V091),1175,1218
15898,20170312_ST_1,MIZZEN GREY(N192),1449,1434
15899,20170312_ST_1,NO LAUGHING MATTER(V032),1201,1208
15900,20170312_ST_1,PLANET GIANT(T295),1419,1459
15901,20170312_ST_1,RAINBOW GOLD(T237),1325,1249
15902,20170312_ST_1,SOCCER BRAVE(T233),1228,1338
15903,20170312_ST_1,SPEEDY WALLY(T002),1526,1523
15904,20170312_ST_1,STARRY STARLIES(T429),1375,1316
15905,20170312_ST_2,ACTUARIAT(V215),1307,1299
15906,20170312_ST_2,AH BO(P295),1467,1391
15907,20170312_ST_2,BOSSIEE(S405),1462,1453
15908,20170312_ST_2,ENCHANTED FEELING(V421),1546,1530
15909,20170312_ST_2,GOLD TALENT(S113),1528,1451
15910,20170312_ST_2,PACKING STARCRAFT(V230),1552,1550
15911,20170312_ST_2,REAL DEAL(A153),1500,1464
15912,20170312_ST_2,RICHCITY FORTUNE(V088),1575,1613
15913,20170312_ST_2,SHAMAL(V290),1493,1585
15914,20170312_ST_2,TORNEY(A063),1500,1528
15915,20170312_ST_2,VICTOR EMPEROR(S425),1577,1599
15916,20170312_ST_2,VITAL SPRING(A057),1616,1660
15917,20170312_ST_3,BOLD STITCH(S323),1614,1690
15918,20170312_ST_3,CARE FREE PRINCE(V069),1714,1670
15919,20170312_ST_3,DESTIN(V417),1448,1542
15920,20170312_ST_3,ELECTRIC LIGHTNING(A189),1491,1525
15921,20170312_ST_3,EMPEROR VICTORY(T340),1477,1531
15922,20170312_ST_3,FINE WITH ME(T178),1534,1427
15923,20170312_ST_3,GOOD FOR YOU(T265),1634,1548
15924,20170312_ST_3,JOLLY AMBER(V392),1493,1461
15925,20170312_ST_3,LUCKY POWER(V284),1505,1599
15926,20170312_ST_3,MEISTERSTUECK(V165),1655,1546
15927,20170312_ST_3,METALLIC STAR(N309),1585,1624
15928,20170312_ST_3,RHODE ASSASSIN(T423),1268,1327
15929,20170312_ST_3,STAR SUPERIOR(V255),1415,1424
15930,20170312_ST_3,ZOOMOOL(V335),1500,1419
15931,20170312_ST_4,CHEERS CONQUEROR(V320),1418,1365
15932,20170312_ST_4,COOL BROTHERS(V403),1402,1385
15933,20170312_ST_4,DYNAMIC LIONS(A122),1434,1361
15934,20170312_ST_4,G-ONE LOVER(T427),1673,1717
15935,20170312_ST_4,GENERAL O'REILLY(A084),1313,1335
15936,20170312_ST_4,GENEROUS BOBO(S096),1424,1498
15937,20170312_ST_4,GOOD CHOI LEE(S315),1345,1374
15938,20170312_ST_4,HURRICANE HUNTER(A123),1500,1521
15939,20170312_ST_4,INVISIBLE(T418),1492,1531
15940,20170312_ST_4,PENANG HALL(T062),1618,1657
15941,20170312_ST_4,PROUD SKY(V406),1387,1358
15942,20170312_ST_4,TEAM SWEET(V089),1691,1653
15943,20170312_ST_4,YOUNG DREAMER(T378),1312,1254
15944,20170312_ST_5,AMRITSARIA(V122),1411,1355
15945,20170312_ST_5,BLAZING PASS(T108),1673,1622
15946,20170312_ST_5,FANCY MUSIC(V048),1593,1622
15947,20170312_ST_5,GARLIC YEAH(V039),1479,1550
15948,20170312_ST_5,GOOD FIT(S131),1574,1527
15949,20170312_ST_5,GORGEOUS AGAIN(V326),1515,1594
15950,20170312_ST_5,JE PENSE(V354),1388,1417
15951,20170312_ST_5,KING BOUNTIFUL(T105),1413,1388
15952,20170312_ST_5,PREMIUM CHAMPION(T187),1470,1496
15953,20170312_ST_5,SUPER FORM(T232),1580,1596
15954,20170312_ST_5,TELEPHATIA(P405),1539,1468
15955,20170312_ST_6,ALWAYS WIN(T050),1514,1593
15956,20170312_ST_6,APACHE SPIRIT(T095),1481,1585
15957,20170312_ST_6,DIEGO KOSTA(T357),1674,1679
15958,20170312_ST_6,INTREPIC(A139),1500,1519
15959,20170312_ST_6,MULTIMAX(T129),1644,1593
15960,20170312_ST_6,MY GIFT(V242),1418,1361
15961,20170312_ST_6,SHINNING MOON(V268),1440,1409
15962,20170312_ST_6,STAR OF JOY(A171),1554,1606
15963,20170312_ST_6,TRAVEL DATUK(V235),1540,1499
15964,20170312_ST_6,WHY WHY(P372),1526,1554
15965,20170312_ST_6,WINSTON'S LAD(T348),1691,1646
15966,20170312_ST_6,WUSHU CHAMPION(V301),1504,1442
15967,20170312_ST_7,ACE KING(T331),1654,1709
15968,20170312_ST_7,BALAY BALAY(V247),1434,1375
15969,20170312_ST_7,BOTH LUCKY(T196),1581,1639
15970,20170312_ST_7,BRAVO WATCHMAN(A102),1603,1687
15971,20170312_ST_7,CALIFORNIA ASPAR(A117),1452,1501
15972,20170312_ST_7,CITY WINNER(V311),1392,1328
15973,20170312_ST_7,COLOURFUL ACHIEVER(A182),1500,1486
15974,20170312_ST_7,DIAMOND LEGEND(V341),1352,1331
15975,20170312_ST_7,DRAGON MASTER(V099),1740,1677
15976,20170312_ST_7,FISH N' CHIPS(T099),1542,1595
15977,20170312_ST_7,FORTUNE BO BO(V017),1634,1644
15978,20170312_ST_7,GALLANT ROCK(S240),1559,1561
15979,20170312_ST_7,KING MORTAR(A097),1527,1488
15980,20170312_ST_7,TRIUMPHANT JEWEL(P310),1518,1467
15981,20170312_ST_8,APOLLO'S CHOICE(S312),1739,1740
15982,20170312_ST_8,BERLINI(P359),1687,1672
15983,20170312_ST_8,BIG BANG BONG(V186),1593,1556
15984,20170312_ST_8,DIVINE BOY(T163),1597,1656
15985,20170312_ST_8,FLYING MOOCHI(T116),1643,1561
15986,20170312_ST_8,FRIENDS OF KA YING(T370),1668,1737
15987,20170312_ST_8,HIT THE BID(P214),1604,1597
15988,20170312_ST_8,PABLOSKY(S156),1552,1480
15989,20170312_ST_8,PACKING LLAREGYB(S109),1671,1675
15990,20170312_ST_8,PEOPLE'S KNIGHT(T305),1611,1715
15991,20170312_ST_8,SKY KING(V217),1564,1553
15992,20170312_ST_8,SPEEDY LONGWAH(S242),1667,1592
15993,20170312_ST_8,TRAVEL FIRST(T098),1639,1701
15994,20170312_ST_9,AMBITIOUS PINS(V265),1541,1540
15995,20170312_ST_9,AVELLINO(T388),1413,1397
15996,20170312_ST_9,BRING IT ON(V407),1556,1518
15997,20170312_ST_9,CLOUD NINE(T416),1694,1633
15998,20170312_ST_9,ELUSIVE STATE(A036),1458,1416
15999,20170312_ST_9,ENERGETIC CLASS(T082),1767,1796
16000,20170312_ST_9,FRIENDS OF NANJING(V140),1689,1724
16001,20170312_ST_9,FULL GLORY(T092),1595,1626
16002,20170312_ST_9,GO BEAUTY GO(V316),1704,1776
16003,20170312_ST_9,GREEN DISPATCH(V184),1664,1547
16004,20170312_ST_9,MAGNETISM(V114),1546,1574
16005,20170312_ST_9,MONGOLIAN KING(A098),1654,1684
16006,20170312_ST_9,ULTIMATE GLORY(S235),1718,1680
16007,20170312_ST_9,WHAT ELSE BUT YOU(A136),1644,1732
16008,20170312_ST_10,CELESTIAL NOVA(V045),1512,1459
16009,20170312_ST_10,HAPPY AGILITY(T184),1780,1813
16010,20170312_ST_10,HAY RUN(V337),1500,1418
16011,20170312_ST_10,JOYFUL MOMENTS(T134),1662,1663
16012,20170312_ST_10,KA YING KID(P189),1553,1537
16013,20170312_ST_10,MR POTENTIAL(V270),1671,1682
16014,20170312_ST_10,MYTHICAL EMPEROR(T419),1526,1533
16015,20170312_ST_10,NOTHINGILIKEMORE(V388),1697,1765
16016,20170312_ST_10,OUR FOLKS(P400),1462,1455
16017,20170312_ST_10,RED ELYSEES(A005),1506,1439
16018,20170312_ST_10,REGENCY BO BO(A050),1672,1651
16019,20170312_ST_10,ROYAL PERFORMER(V405),1500,1594
16020,20170312_ST_10,SICHUAN BOSS(V416),1500,1466
16021,20170312_ST_10,SILVERFIELD(S106),1542,1608
16022,20170315_HV_1,CAREFREE LET GO(T059),1671,1634
16023,20170315_HV_1,CHEER WIN(V347),1515,1581
16024,20170315_HV_1,DOUBLE DOUBLE(T267),1354,1315
16025,20170315_HV_1,DR RACE(T284),1530,1558
16026,20170315_HV_1,EXCEPTIONAL DESIRE(A142),1500,1456
16027,20170315_HV_1,FAIR COMMENT(A014),1500,1520
16028,20170315_HV_1,FORTUNE BROTHERS(V389),1297,1317
16029,20170315_HV_1,GODSPEED(A087),1500,1488
16030,20170315_HV_1,GOOD CHOICE AHEAD(V329),1521,1457
16031,20170315_HV_1,GOOD COMPANION(A052),1517,1566
16032,20170315_HV_1,JUMBO HAPPINESS(V315),1544,1616
16033,20170315_HV_1,RAPIDASH(V209),1370,1311
16034,20170315_HV_2,AUDACITY(V238),1296,1394
16035,20170315_HV_2,BLISS CARTEL(S202),1619,1564
16036,20170315_HV_2,CATCHMEIFYOUCAN(A026),1332,1276
16037,20170315_HV_2,GOLDEN PARTNERS(S286),1513,1575
16038,20170315_HV_2,HOLY UNICORN(V179),1342,1382
16039,20170315_HV_2,MEDIC SWORDSMAN(P168),1264,1274
16040,20170315_HV_2,MY BLESSING(V164),1474,1512
16041,20170315_HV_2,MY FOLKS(T323),1299,1333
16042,20170315_HV_2,PRECISIONCRAFTSMAN(V036),1471,1397
16043,20170315_HV_2,SWEET BEAN(S205),1492,1431
16044,20170315_HV_2,WONDERFUL CHASER(V258),1234,1184
16045,20170315_HV_2,YOURTHEWONFORME(T258),1507,1521
16046,20170315_HV_3,CHEERFULJET(A188),1500,1424
16047,20170315_HV_3,EMPIRE STAR(A145),1500,1568
16048,20170315_HV_3,GO-GETTER(S303),1302,1373
16049,20170315_HV_3,GOLD VELVET(V400),1500,1440
16050,20170315_HV_3,GOLDEN ACHIEVER(V216),1525,1489
16051,20170315_HV_3,LYRIC ACE(S047),1459,1425
16052,20170315_HV_3,MASTER VIKING(S385),1560,1574
16053,20170315_HV_3,NASHASHUK(V143),1475,1566
16054,20170315_HV_3,NEVER BETTER(T140),1707,1665
16055,20170315_HV_3,ROYALE ELEGANCE(S098),1619,1643
16056,20170315_HV_3,ST YAZIN(N409),1527,1507
16057,20170315_HV_4,CURLING LUXURY(A083),1479,1546
16058,20170315_HV_4,DIAMOND FRIENDS(S376),1537,1453
16059,20170315_HV_4,GENTRY(V042),1465,1534
16060,20170315_HV_4,GLORY STAR(T336),1600,1581
16061,20170315_HV_4,GO GO WIN(S073),1720,1751
16062,20170315_HV_4,HAPPY JOURNEY(S299),1629,1570
16063,20170315_HV_4,PEARL FURU(T431),1382,1366
16064,20170315_HV_4,ROCK THE TREE(P272),1620,1611
16065,20170315_HV_4,ROCKET LET WIN(P330),1297,1282
16066,20170315_HV_4,SPINNING DANCER(S078),1678,1672
16067,20170315_HV_4,SUPER CLAN(V185),1553,1530
16068,20170315_HV_4,WINASWEWISH(T385),1654,1718
16069,20170315_HV_5,BEAUTY MASTER(V135),1641,1595
16070,20170315_HV_5,DIAMOND MASTER(S397),1618,1674
16071,20170315_HV_5,E-SUPER(T010),1586,1618
16072,20170315_HV_5,HAPPY METEOR(T171),1540,1551
16073,20170315_HV_5,HONEST HORSE(S428),1513,1455
16074,20170315_HV_5,MOMENT OF POWER(V138),1701,1625
16075,20170315_HV_5,MR RIGHT(T334),1538,1534
16076,20170315_HV_5,OCEAN ROAR(N317),1495,1454
16077,20170315_HV_5,SILVER SPUN(V413),1453,1504
16078,20170315_HV_5,TRAVEL COMFORTS(T209),1550,1609
16079,20170315_HV_5,TRAVEL SUCCESSOR(V121),1468,1406
16080,20170315_HV_5,WAYFOONG VINNIE(V055),1599,1677
16081,20170315_HV_6,EXPERTO CREDE(A110),1412,1426
16082,20170315_HV_6,HAPPY YEAH YEAH(M085),1447,1389
16083,20170315_HV_6,HARRIER JET(T372),1632,1705
16084,20170315_HV_6,HEALTHY LUCK(A064),1615,1673
16085,20170315_HV_6,HELLA HEDGE(P355),1626,1667
16086,20170315_HV_6,LOADED(A195),1500,1463
16087,20170315_HV_6,MONEY BOY(A008),1664,1679
16088,20170315_HV_6,OHANA(A185),1500,1447
16089,20170315_HV_6,PAKISTAN BABY(S442),1580,1568
16090,20170315_HV_6,TANG FLEMING(A067),1554,1518
16091,20170315_HV_6,VARA PEARL(S138),1752,1730
16092,20170315_HV_6,YOU READ MY MIND(P041),1529,1546
16093,20170315_HV_7,AGREE(A116),1564,1608
16094,20170315_HV_7,ASSOCIATION FANS(V207),1418,1399
16095,20170315_HV_7,FULL GLAMOUR(A155),1500,1445
16096,20170315_HV_7,GIANT TURTLE(T391),1517,1540
16097,20170315_HV_7,HIGH AND MIGHTY(S362),1593,1547
16098,20170315_HV_7,MODERN TSAR(S167),1432,1380
16099,20170315_HV_7,PIKACHU(S298),1680,1739
16100,20170315_HV_7,SENSATION(S225),1692,1639
16101,20170315_HV_7,THE SUPREME(V370),1506,1547
16102,20170315_HV_7,THUNDER STOMP(V279),1732,1764
16103,20170315_HV_7,UNIQUE HAPPIEST(S245),1557,1554
16104,20170315_HV_7,VICTORY BOYS(S355),1676,1705
16105,20170315_HV_8,BACK IN BLACK(T358),1586,1591
16106,20170315_HV_8,BLOCKER DEE(T374),1807,1837
16107,20170315_HV_8,CLEVER BEAVER(S352),1801,1720
16108,20170315_HV_8,DRAGON GENERAL(T400),1672,1719
16109,20170315_HV_8,GOLDEN HARVEST(N236),1623,1635
16110,20170315_HV_8,JETWINGS(T124),1636,1743
16111,20170315_HV_8,MALMSTEEN(V059),1645,1621
16112,20170315_HV_8,MOLLY'S JADE STAR(T216),1813,1808
16113,20170315_HV_8,PERPETUAL TREASURE(S191),1715,1719
16114,20170315_HV_8,PREMIERE(A051),1671,1606
16115,20170315_HV_8,SEA JADE(V307),1833,1713
16116,20170315_HV_8,SUPER TURBO(V310),1640,1730
16117,20170319_ST_1,DAZZLE WINNER(V363),1475,1399
16118,20170319_ST_1,FOREVER ACCURATE(S301),1548,1496
16119,20170319_ST_1,GOLDEN DEER(P121),1431,1432
16120,20170319_ST_1,INDIGENOUS STAR(A081),1571,1543
16121,20170319_ST_1,JUMBO LUCK(V068),1600,1644
16122,20170319_ST_1,MR ORIOLE(A056),1507,1596
16123,20170319_ST_1,MR PICASSO(T330),1582,1663
16124,20170319_ST_1,PADDINGTON(A107),1542,1555
16125,20170319_ST_1,PEACE COMBINATION(T091),1574,1592
16126,20170319_ST_1,PEARL HARBOUR(V096),1410,1335
16127,20170319_ST_1,RAINBOW FIGHTER(N193),1362,1413
16128,20170319_ST_1,REGENCY DARLING(T138),1500,1558
16129,20170319_ST_1,REGENCY HONEY(A059),1500,1430
16130,20170319_ST_1,VIVA COUNCIL(A190),1500,1446
16131,20170319_ST_2,AMBITIOUS SPEEDY(T063),1433,1525
16132,20170319_ST_2,CARRY TO WIN(V305),1461,1385
16133,20170319_ST_2,DYNAMIC VOYAGE(P066),1371,1385
16134,20170319_ST_2,EMPIRE OF MONGOLIA(V317),1395,1385
16135,20170319_ST_2,FANTASTICLIFE(S320),1524,1577
16136,20170319_ST_2,FURIOUS PEGASUS(S441),1306,1254
16137,20170319_ST_2,GOLDEN CANNON(T022),1451,1507
16138,20170319_ST_2,HIT A HOME RUN(N248),1548,1529
16139,20170319_ST_2,LUCKY FRIENDS(V155),1240,1237
16140,20170319_ST_2,PERFECT TIMING(T019),1267,1210
16141,20170319_ST_2,TELECOM BOOM(V144),1393,1447
16142,20170319_ST_2,WINNER ST PAUL'S(T027),1401,1374
16143,20170319_ST_2,WINNING BOY(N186),1659,1634
16144,20170319_ST_3,CONTENTMENT(S391),1829,1843
16145,20170319_ST_3,DASHING FELLOW(S284),1826,1857
16146,20170319_ST_3,HELENE PARAGON(V167),1811,1778
16147,20170319_ST_3,INVINCIBLE DRAGON(V166),1860,1854
16148,20170319_ST_3,SUN JEWELLERY(T301),1716,1710
16149,20170319_ST_4,A FAST ONE(S424),1611,1625
16150,20170319_ST_4,ADMIRABLE(V314),1500,1433
16151,20170319_ST_4,ENCORE BOY(A177),1500,1497
16152,20170319_ST_4,FISH N' CHIPS(T099),1595,1644
16153,20170319_ST_4,FOX SUNTER(V221),1540,1588
16154,20170319_ST_4,HAPPY GAINS(V252),1298,1303
16155,20170319_ST_4,PRINCE HARMONY(V012),1484,1405
16156,20170319_ST_4,SICHUAN CHIEF(V330),1500,1401
16157,20170319_ST_4,STRATHCLYDE(V225),1539,1635
16158,20170319_ST_4,SUPER JUNIOR(V390),1603,1667
16159,20170319_ST_4,SUPERIOR BOY(V102),1677,1638
16160,20170319_ST_4,TOURBILLON KING(A104),1500,1465
16161,20170319_ST_4,WHISTLE UP(A082),1423,1477
16162,20170319_ST_4,WINFULL PATROL(P063),1473,1465
16163,20170319_ST_5,BEAUTY LOVE(V025),1404,1340
16164,20170319_ST_5,BEST EFFORT(T220),1631,1645
16165,20170319_ST_5,C P POWER(V037),1660,1683
16166,20170319_ST_5,COOL AND NEAT(V087),1536,1628
16167,20170319_ST_5,FLYING MACHINE(T413),1516,1454
16168,20170319_ST_5,KING'S MAN(V156),1544,1616
16169,20170319_ST_5,RATTAN(A061),1658,1729
16170,20170319_ST_5,RHODE ASSASSIN(T423),1327,1347
16171,20170319_ST_5,TEAM SWEET(V089),1653,1645
16172,20170319_ST_5,THE SHOW(T256),1477,1475
16173,20170319_ST_5,TRIUMPHANT LIGHT(T224),1551,1460
16174,20170319_ST_5,UNIQUE JOYOUS(S244),1458,1475
16175,20170319_ST_5,WINGOLD(T202),1646,1624
16176,20170319_ST_5,WINNING VIBE(V147),1558,1498
16177,20170319_ST_6,BORN TO RACE(T383),1523,1579
16178,20170319_ST_6,CITY LEGEND(A086),1634,1689
16179,20170319_ST_6,DIVINE DIYA(P030),1384,1320
16180,20170319_ST_6,EXPONENTS(A031),1464,1394
16181,20170319_ST_6,G-ONE LOVER(T427),1717,1768
16182,20170319_ST_6,GOLD DRAGON(S339),1536,1461
16183,20170319_ST_6,GREAT JOY(T338),1560,1573
16184,20170319_ST_6,GREAT TREASURE(T380),1604,1589
16185,20170319_ST_6,LITTLE FANTASY(T298),1576,1506
16186,20170319_ST_6,MERRYGOWIN(V396),1652,1687
16187,20170319_ST_6,NOTED PERFORMER(V365),1448,1445
16188,20170319_ST_6,SILLY BUDDIES(S054),1367,1370
16189,20170319_ST_6,STARLIGHT(V273),1406,1480
16190,20170319_ST_6,UNBEATABLE GUTS(S231),1469,1479
16191,20170319_ST_7,ENSURING(S437),1563,1664
16192,20170319_ST_7,GENERAL SHERMAN(V125),1790,1809
16193,20170319_ST_7,HAPPY CONTENDER(T363),1737,1731
16194,20170319_ST_7,HAPPY ROCKY(S147),1638,1540
16195,20170319_ST_7,HO HO FEEL(T029),1683,1715
16196,20170319_ST_7,JOLLY GENE(T146),1636,1730
16197,20170319_ST_7,LOTUS STRIKES BACK(T145),1785,1766
16198,20170319_ST_7,MAMBO ROCK(V050),1738,1820
16199,20170319_ST_7,RAGHU(V395),1451,1451
16200,20170319_ST_7,REDWOOD BABY(P358),1624,1594
16201,20170319_ST_7,RICKFIELD(V046),1449,1482
16202,20170319_ST_7,SHARP SAILOR(V188),1622,1625
16203,20170319_ST_7,STAR MAJESTIC(S093),1722,1616
16204,20170319_ST_7,WILLIE WAY(T281),1784,1679
16205,20170319_ST_9,BLAZE STAMINA(V070),1590,1623
16206,20170319_ST_9,CALL ME AWESOME(V340),1581,1601
16207,20170319_ST_9,CHUNG WAH SPIRIT(A168),1516,1606
16208,20170319_ST_9,CLASSIC VINEGAR(V054),1594,1531
16209,20170319_ST_9,ENDEARING(V338),1456,1417
16210,20170319_ST_9,HAIR TRIGGER(A215),1500,1496
16211,20170319_ST_9,HANG'S DECISION(T262),1737,1779
16212,20170319_ST_9,HAPPY HAPPY STAR(A011),1500,1480
16213,20170319_ST_9,HARBOUR NOVA(T432),1587,1636
16214,20170319_ST_9,JING JING WIN(V328),1721,1686
16215,20170319_ST_9,NUMERO UNO(S044),1471,1399
16216,20170319_ST_9,OCULIST(A212),1500,1512
16217,20170319_ST_9,PRESIDENTPARAMOUNT(S420),1553,1472
16218,20170319_ST_9,RIGHT CALL(V024),1696,1764
16219,20170319_ST_10,BULLISH SMART(S221),1767,1791
16220,20170319_ST_10,FLYING TOURBILLON(T051),1690,1594
16221,20170319_ST_10,GOLD LAND(A109),1480,1487
16222,20170319_ST_10,HAPPY SURVEYS(T248),1733,1640
16223,20170319_ST_10,HEALTHY JOYFUL(S358),1755,1796
16224,20170319_ST_10,JOLLY JOLLY(T087),1715,1784
16225,20170319_ST_10,KEEN VENTURE(A024),1705,1729
16226,20170319_ST_10,MIDNIGHT RATTLER(T371),1725,1730
16227,20170319_ST_10,MIGHTY MAVERICK(V150),1809,1707
16228,20170319_ST_10,SICHUAN DAR(T375),1675,1678
16229,20170319_ST_10,SPICY SURE(T234),1725,1698
16230,20170319_ST_10,SUPER LIFELINE(P158),1811,1869
16231,20170319_ST_10,WATER DIVINER(V356),1617,1604
16232,20170319_ST_10,WESTERN EXPRESS(A090),1728,1828
16233,20170322_HV_1,AGIAAL(N177),1462,1485
16234,20170322_HV_1,CHEERFUL FRAME(S300),1282,1287
16235,20170322_HV_1,DOUBLE POINT(S246),1363,1315
16236,20170322_HV_1,DRAGON GLORY(P130),1429,1444
16237,20170322_HV_1,FAITHFUL BOY(T089),1512,1444
16238,20170322_HV_1,FIVE STARS AGENT(V001),1559,1593
16239,20170322_HV_1,KING WINSA(T274),1553,1604
16240,20170322_HV_1,LETSGOFREE(T292),1395,1451
16241,20170322_HV_1,NOVEL START(M255),1240,1189
16242,20170322_HV_1,STORM KID(S338),1170,1212
16243,20170322_HV_1,THIS IS GLADIATOR(T261),1362,1298
16244,20170322_HV_1,WEALTHY FORTUNE(P324),1400,1405
16245,20170322_HV_2,BEAR CHUM(V203),1538,1592
16246,20170322_HV_2,CIRCUIT KING(T324),1645,1692
16247,20170322_HV_2,CROWN AVENUE(V378),1324,1269
16248,20170322_HV_2,JUNZI(V274),1543,1531
16249,20170322_HV_2,KWAICHUNG BROTHERS(A012),1427,1493
16250,20170322_HV_2,LUNAR ZEPHYR(V385),1425,1460
16251,20170322_HV_2,MEGATRON(V119),1473,1464
16252,20170322_HV_2,PREMIUM CHAMPION(T187),1496,1414
16253,20170322_HV_2,RAY OF GOLD(N443),1585,1596
16254,20170322_HV_2,ROCKET LET WIN(P330),1282,1285
16255,20170322_HV_2,RUGBY DIAMOND(S432),1325,1302
16256,20170322_HV_2,SMART SALUTE(V117),1515,1480
16257,20170322_HV_3,BRIGHT STAR(N387),1406,1356
16258,20170322_HV_3,BUMBLE BABY(V306),1548,1591
16259,20170322_HV_3,CONFUCIUS SPIRIT(S329),1608,1620
16260,20170322_HV_3,FLYING GODSPELL(V376),1643,1551
16261,20170322_HV_3,GAME OF FUN(V146),1681,1708
16262,20170322_HV_3,GOLDEN CHOPSTICKS(P120),1447,1467
16263,20170322_HV_3,GRADE ONE(A010),1518,1505
16264,20170322_HV_3,OTOUTO(V074),1406,1340
16265,20170322_HV_3,SEE ME NOW(V171),1311,1443
16266,20170322_HV_3,SIGHT SEEING(S291),1438,1411
16267,20170322_HV_3,SMILING GLORY(V231),1439,1428
16268,20170322_HV_3,WINNING CONTROLLER(A075),1493,1518
16269,20170322_HV_4,AUTUMN GOLD(P044),1619,1624
16270,20170322_HV_4,CASA MASTER(T160),1593,1572
16271,20170322_HV_4,CASH COURIER(S417),1564,1568
16272,20170322_HV_4,DUTCH WINDMILL(T288),1472,1405
16273,20170322_HV_4,EASTERN PROWESS(V295),1344,1432
